Meikel
Merdan
Metin
Michele
Miguel
Mike
Mikke
Milad
Milan-Louis
Milan-Çan
Miljo
Milo
Mio
Mirhat
Mohamed
Mohamed-Zakaria
Mohammad
Mousa
Muaz
Muharrem
Murat
Máté
Nathan
Nicolas
Nihad
Niilo
Nikita
Niko
Nikolay
Nils
Noa
Nuka
Nuri
Odin
Odin-Samu
Ole
Oliver
Oliwier
Omer
Omur
Orhan
Pablo
Pepe
Philip
Phillip
Piet
Quinn
Rafael
Ragnar
Raphael
Raul
Ravi
Rayan
Rayen
Raymond
Recep
Reit
Resul
Rewan
Richard
Robin
Roland
Rony
Rudi
Salih
Salvador
Sanin
Savaş
Savo
Sayeed
Sayfullah
Scott
Sebastian
Sem
Semi
Sergio
Silian
Stelian
Suad
Suheyb
Sören
Taavi
Tamino-Nael
Teo
Thomas
Thorin
Tiago
Til
Tilo
Tio
Tjay
Turgut
Tuğra
Tyler
Ufuk
Ukachukuwu
Umut
Valentin
Van
Varchek
Veli
Vico
Vidar
Vishnu
Waldemar
Warodom
Wilhelm
Willi
Xizir
Yagiz
Yakup
Yamaan
Yamaç
Yash
Yasir
Yavuz
Yazan
Yigit
Yiğit
Yiğit-Kaan
Yorick
Yosef
Younis
Yousef
Zaid
Zakaria
Zion
Özgür
Ümit
Üveys
